,Flow_IAT_Std_label,Bwd_Packet_Length_Min,Subflow_Fwd_Bytes,Total_Length_of_Fwd_Packets,Fwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Duration,Flow_IAT_Std,Init_Win_bytes_forward,Bwd_Packets/s,PSH_Flag_Count,Average_Packet_Size
28542,1703323.5,0.0,197653.0,197653.0,1830.1204,930.47516,32044148.0,1703323.5,8192.0,5.398802,1,1306.2278
28543,0.0,0.0,0.0,0.0,0.0,0.0,688.0,0.0,323.0,0.0,0,0.0
28544,13076711.0,0.0,1438.0,1438.0,75.68421,451.53177,118104370.0,13076711.0,8192.0,0.17780882,1,184.175
28545,7012439.0,0.0,2844.0,2844.0,59.25,0.0,49089896.0,7012439.0,-1.0,0.0,0,60.1875
28546,24189846.0,48.0,192.0,192.0,48.0,0.0,64000616.0,24189846.0,-1.0,0.062499397,0,54.0
28547,0.0,110.0,56.0,56.0,56.0,0.0,33427.0,0.0,-1.0,29.915936,0,111.0
28548,0.0,0.0,12.0,12.0,6.0,0.0,3.0,0.0,4835.0,0.0,0,9.0
28549,0.0,66.0,50.0,50.0,50.0,0.0,30905.0,0.0,-1.0,32.357224,0,83.0
28550,4980885.0,0.0,437.0,437.0,27.3125,212.73994,115422180.0,4980885.0,29200.0,0.12129384,1,41.1
28551,5898711.5,0.0,24.0,24.0,6.0,0.0,10217747.0,5898711.5,256.0,0.0,0,7.5
28552,2299230.8,0.0,24.0,24.0,6.0,0.0,3989921.0,2299230.8,256.0,0.0,0,7.5
28553,17900000.0,0.0,56.0,56.0,7.0,3668.897,71629790.0,17900000.0,256.0,0.06980336,0,897.1539
28554,509251.5,0.0,26.0,26.0,8.666667,2436.833,1355722.0,509251.5,8192.0,3.6880717,1,1453.375
28555,259443.5,0.0,26.0,26.0,8.666667,3327.7698,687496.0,259443.5,8192.0,7.2727695,1,1454.125
28556,7576672.0,0.0,24.0,24.0,6.0,0.0,13124682.0,7576672.0,256.0,0.0,0,7.5
28557,2433700.5,0.0,24.0,24.0,6.0,0.0,4217153.0,2433700.5,256.0,0.0,0,7.5
28558,610407.06,0.0,26.0,26.0,8.666667,3173.3738,1616244.0,610407.06,8192.0,3.0935924,1,1454.125
28559,0.0,6.0,2.0,2.0,2.0,0.0,49.0,0.0,1024.0,20408.164,1,5.0
28560,0.0,6.0,2.0,2.0,2.0,0.0,47.0,0.0,1024.0,21276.596,1,5.0
28561,0.0,6.0,2.0,2.0,2.0,0.0,42.0,0.0,1024.0,23809.523,1,5.0
28562,0.0,6.0,2.0,2.0,2.0,0.0,78.0,0.0,1024.0,12820.513,1,5.0
28563,0.0,6.0,2.0,2.0,2.0,0.0,45.0,0.0,1024.0,22222.223,1,5.0
28564,0.0,6.0,2.0,2.0,2.0,0.0,44.0,0.0,1024.0,22727.273,1,5.0
28565,0.0,6.0,2.0,2.0,2.0,0.0,44.0,0.0,1024.0,22727.273,1,5.0
28566,0.0,6.0,2.0,2.0,2.0,0.0,42.0,0.0,1024.0,23809.523,1,5.0
28567,0.0,6.0,2.0,2.0,2.0,0.0,27.0,0.0,1024.0,37037.035,1,5.0
28568,0.0,6.0,2.0,2.0,2.0,0.0,42.0,0.0,1024.0,23809.523,1,5.0
28569,0.0,6.0,2.0,2.0,2.0,0.0,44.0,0.0,1024.0,22727.273,1,5.0
28570,0.0,6.0,2.0,2.0,2.0,0.0,61.0,0.0,1024.0,16393.443,1,5.0
28571,0.0,6.0,2.0,2.0,2.0,0.0,47.0,0.0,1024.0,21276.596,1,5.0
28572,0.0,6.0,2.0,2.0,2.0,0.0,78.0,0.0,1024.0,12820.513,1,5.0
28573,0.0,6.0,2.0,2.0,2.0,0.0,62.0,0.0,1024.0,16129.032,1,5.0
28574,0.0,6.0,2.0,2.0,2.0,0.0,78.0,0.0,1024.0,12820.513,1,5.0
28575,26800000.0,0.0,371.0,371.0,61.833332,5185.4414,85886000.0,26800000.0,0.0,0.058216706,0,1088.3636
28576,23400000.0,0.0,712.0,712.0,101.71429,1760.5973,84822100.0,23400000.0,0.0,0.08252567,0,879.5
28577,25600000.0,0.0,356.0,356.0,35.6,2537.82,102394060.0,25600000.0,274.0,0.058597147,0,746.9375
28578,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,274.0,0.0,0,0.0
28579,23500000.0,0.0,712.0,712.0,79.111115,3331.6382,85132090.0,23500000.0,274.0,0.05873226,0,879.0714
28580,28400000.0,0.0,348.0,348.0,49.714287,2181.0083,98600670.0,28400000.0,274.0,0.060851514,0,918.6923
28581,51332.64,0.0,357.0,357.0,119.0,3774.2375,148547.0,51332.64,29200.0,33.65938,1,1494.0
28582,76208.55,0.0,616.0,616.0,154.0,1754.8314,350460.0,76208.55,29200.0,17.120356,1,1221.1
28583,1068814.2,0.0,30.0,30.0,6.0,0.0,2138955.0,1068814.2,256.0,0.0,0,7.2
28584,147353.7,0.0,26.0,26.0,8.666667,4088.042,382181.0,147353.7,8192.0,10.466245,1,1661.0
28585,317894.62,0.0,26.0,26.0,8.666667,2177.345,900434.0,317894.62,8192.0,6.6634536,1,1292.5555
28586,5441684.5,0.0,30.0,30.0,6.0,0.0,10892691.0,5441684.5,256.0,0.0,0,7.2
28587,76040.82,0.0,846.0,846.0,211.5,2181.0083,351452.0,76040.82,29200.0,17.072033,1,1244.1
28588,18700000.0,0.0,56.0,56.0,7.0,4413.202,73347656.0,18700000.0,256.0,0.068168506,0,897.61536
28589,578086.2,0.0,20.0,20.0,10.0,1942.8773,1636511.0,578086.2,8192.0,4.2773924,1,1291.8889
28590,5493157.0,0.0,30.0,30.0,6.0,0.0,10988474.0,5493157.0,256.0,0.0,0,7.2
28591,18000000.0,0.0,56.0,56.0,7.0,3802.3154,73315270.0,18000000.0,256.0,0.068198614,0,897.61536
28592,46277.203,0.0,302.0,302.0,100.666664,2181.0083,144516.0,46277.203,29200.0,41.517895,1,1321.8889
28593,20600000.0,0.0,56.0,56.0,7.0,4128.3193,72261610.0,20600000.0,256.0,0.055354428,0,971.9167
28594,235774.08,0.0,26.0,26.0,8.666667,2436.833,650262.0,235774.08,8192.0,7.6892085,1,1453.375
28595,32857.582,0.0,26.0,26.0,8.666667,3022.508,103589.0,32857.582,8192.0,48.267673,1,1453.375
28596,345126.94,0.0,26.0,26.0,8.666667,2177.345,979014.0,345126.94,8192.0,6.128615,1,1292.5555
28597,2999561.8,0.0,30.0,30.0,6.0,0.0,6000909.0,2999561.8,256.0,0.0,0,7.2
28598,8900.108,0.0,26.0,26.0,8.666667,3173.3738,24707.0,8900.108,8192.0,202.3718,1,1454.125
28599,28700000.0,0.0,315.0,315.0,45.0,1754.8314,99538670.0,28700000.0,251.0,0.06027808,0,916.1539
28600,22300000.0,0.0,419.0,419.0,59.857143,2046.6735,84368376.0,22300000.0,0.0,0.09482226,0,801.3333
28601,22700000.0,0.0,396.0,396.0,56.57143,2118.2273,82137590.0,22700000.0,274.0,0.08522285,0,856.5
28602,24500000.0,0.0,368.0,368.0,61.333332,1757.579,85050530.0,24500000.0,251.0,0.08230402,0,920.2308
28603,28900000.0,0.0,740.0,740.0,105.71429,2181.0083,100435690.0,28900000.0,274.0,0.05973972,0,948.8461
28604,38957.19,0.0,372.0,372.0,124.0,1754.8314,122596.0,38957.19,29200.0,48.94124,1,1329.6666
28605,8147.99,0.0,12.0,12.0,6.0,0.0,14744.0,8147.99,0.0,135.64839,0,4.5
28606,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,251.0,0.0,0,0.0
28607,0.0,6.0,2.0,2.0,2.0,0.0,42.0,0.0,1024.0,23809.523,1,5.0
28608,0.0,6.0,2.0,2.0,2.0,0.0,42.0,0.0,1024.0,23809.523,1,5.0
28609,0.0,6.0,2.0,2.0,2.0,0.0,42.0,0.0,1024.0,23809.523,1,5.0
28610,0.0,6.0,2.0,2.0,2.0,0.0,44.0,0.0,1024.0,22727.273,1,5.0
28611,0.0,6.0,2.0,2.0,2.0,0.0,47.0,0.0,1024.0,21276.596,1,5.0
28612,0.0,6.0,2.0,2.0,2.0,0.0,46.0,0.0,1024.0,21739.13,1,5.0
28613,0.0,6.0,2.0,2.0,2.0,0.0,47.0,0.0,1024.0,21276.596,1,5.0
28614,0.0,6.0,2.0,2.0,2.0,0.0,78.0,0.0,1024.0,12820.513,1,5.0
28615,2784481.2,0.0,24.0,24.0,6.0,0.0,4825888.0,2784481.2,256.0,0.0,0,7.5
28616,421397.44,0.0,30.0,30.0,6.0,0.0,844149.0,421397.44,256.0,0.0,0,7.2
28617,246908.33,0.0,26.0,26.0,8.666667,4413.202,654484.0,246908.33,8192.0,7.639606,1,1454.125
28618,343172.84,0.0,26.0,26.0,8.666667,3173.3738,909485.0,343172.84,8192.0,5.497617,1,1454.125
28619,657107.2,0.0,26.0,26.0,8.666667,2538.9192,1859614.0,657107.2,8192.0,3.226476,1,1292.5555
28620,269543.34,0.0,26.0,26.0,8.666667,5795.5005,661063.0,269543.34,8192.0,6.0508604,1,1661.8572
28621,341145.56,0.0,26.0,26.0,8.666667,3327.7698,903894.0,341145.56,8192.0,5.531622,1,1454.125
28622,40100000.0,0.0,6.0,6.0,0.85714287,0.0,116232710.0,40100000.0,274.0,0.0,0,0.85714287
28623,0.0,6.0,2.0,2.0,2.0,0.0,44.0,0.0,1024.0,22727.273,1,5.0
28624,0.0,6.0,2.0,2.0,2.0,0.0,56.0,0.0,1024.0,17857.143,1,5.0
28625,0.0,6.0,2.0,2.0,2.0,0.0,56.0,0.0,1024.0,17857.143,1,5.0
28626,311.83408,2.0,8.0,8.0,4.0,0.0,545.0,311.83408,1024.0,1834.8624,1,4.0
28627,13045.609,0.0,26.0,26.0,8.666667,2436.833,39376.0,13045.609,8192.0,126.9809,1,1453.375
28628,18400000.0,0.0,56.0,56.0,7.0,4088.042,71142710.0,18400000.0,256.0,0.056225017,0,971.9167
28629,0.0,6.0,2.0,2.0,2.0,0.0,119.0,0.0,1024.0,8403.361,1,5.0
28630,0.0,6.0,2.0,2.0,2.0,0.0,88.0,0.0,1024.0,11363.637,1,5.0
28631,38052730.0,48.0,96.0,96.0,48.0,0.0,66045200.0,38052730.0,-1.0,0.030282293,0,60.0
28632,3969017.5,2.0,26144.0,26144.0,1005.53845,378.8708,110413416.0,3969017.5,8192.0,0.26264924,1,549.6
28633,186.2311,0.0,658.0,658.0,73.111115,884.5006,843.0,186.2311,8192.0,4744.9585,1,286.30768
28634,0.0,6.0,2.0,2.0,2.0,0.0,54.0,0.0,1024.0,18518.518,1,5.0
28635,0.0,6.0,2.0,2.0,2.0,0.0,78.0,0.0,1024.0,12820.513,1,5.0
28636,0.0,6.0,2.0,2.0,2.0,0.0,25.0,0.0,1024.0,40000.0,1,5.0
28637,0.0,6.0,2.0,2.0,2.0,0.0,92.0,0.0,1024.0,10869.565,1,5.0
28638,0.0,6.0,2.0,2.0,2.0,0.0,42.0,0.0,1024.0,23809.523,1,5.0
28639,0.0,6.0,2.0,2.0,2.0,0.0,33.0,0.0,1024.0,30303.031,1,5.0
28640,0.0,6.0,2.0,2.0,2.0,0.0,78.0,0.0,1024.0,12820.513,1,5.0
28641,0.0,6.0,2.0,2.0,2.0,0.0,78.0,0.0,1024.0,12820.513,1,5.0
28642,13311.496,0.0,372.0,372.0,53.142857,646.09686,128057.0,13311.496,8192.0,62.47218,1,287.4
28643,1.4433757,0.0,650.0,650.0,50.0,0.0,19.0,1.4433757,-1.0,0.0,0,53.846153
28644,97.862144,129.0,162.0,162.0,81.0,0.0,180.0,97.862144,-1.0,11111.111,0,125.25
28645,11339.397,0.0,1336.0,1336.0,102.76923,561.7356,176249.0,11339.397,8192.0,56.73791,1,237.78261
28646,48752.043,6.0,0.0,0.0,0.0,0.0,84540.0,48752.043,349.0,23.65744,0,3.0
28647,0.0,0.0,12.0,12.0,6.0,0.0,1.0,0.0,913.0,0.0,0,9.0
28648,654139.4,0.0,318.0,318.0,31.8,1084.5374,3227784.0,654139.4,29200.0,2.1686704,1,328.88235
28649,37418124.0,48.0,96.0,96.0,48.0,0.0,65096756.0,37418124.0,-1.0,0.030723497,0,60.0
28650,36841556.0,48.0,96.0,96.0,48.0,0.0,64094084.0,36841556.0,-1.0,0.031204129,0,60.0
28651,0.0,0.0,37.0,37.0,18.5,0.0,4.0,0.0,75.0,0.0,0,34.0
28652,2792664.5,0.0,10710.0,10710.0,47.18062,981.9391,108667570.0,2792664.5,8192.0,2.7331061,1,1092.71
28653,3984415.2,0.0,1919.0,1919.0,119.9375,756.2258,61196884.0,3984415.2,8192.0,0.2614512,1,240.34375
28654,3382147.5,0.0,1412.0,1412.0,100.85714,626.52277,32010550.0,3382147.5,8192.0,0.312397,1,272.54166
28655,93384.61,0.0,934.0,934.0,155.66667,665.0866,765619.0,93384.61,8192.0,7.8367963,1,299.25
28656,0.0,6.0,2.0,2.0,2.0,0.0,49.0,0.0,1024.0,20408.164,1,5.0
28657,0.0,6.0,2.0,2.0,2.0,0.0,42.0,0.0,1024.0,23809.523,1,5.0
28658,0.0,6.0,2.0,2.0,2.0,0.0,42.0,0.0,1024.0,23809.523,1,5.0
28659,0.0,6.0,2.0,2.0,2.0,0.0,42.0,0.0,1024.0,23809.523,1,5.0
28660,0.0,6.0,2.0,2.0,2.0,0.0,48.0,0.0,1024.0,20833.334,1,5.0
28661,0.0,6.0,2.0,2.0,2.0,0.0,42.0,0.0,1024.0,23809.523,1,5.0
28662,0.0,6.0,2.0,2.0,2.0,0.0,40.0,0.0,1024.0,25000.0,1,5.0
28663,5435865.0,0.0,30.0,30.0,6.0,0.0,10875713.0,5435865.0,256.0,0.0,0,7.2
28664,1434133.5,0.0,30.0,30.0,6.0,0.0,2874981.0,1434133.5,256.0,0.0,0,7.2
28665,1812300.0,0.0,36.0,36.0,6.0,0.0,4054937.0,1812300.0,256.0,0.0,0,7.0
28666,16600000.0,0.0,62.0,62.0,6.888889,2538.9192,72573416.0,16600000.0,256.0,0.082674906,0,778.3333
28667,252982.66,0.0,26.0,26.0,8.666667,2177.345,716561.0,252982.66,8192.0,8.373327,1,1292.5555
28668,18900000.0,0.0,56.0,56.0,7.0,2207.3413,73105040.0,18900000.0,256.0,0.068394735,0,897.1539
28669,48026.715,0.0,375.0,375.0,125.0,2181.0083,150510.0,48026.715,29200.0,39.86446,1,1330.0
28670,14931.045,0.0,26.0,26.0,8.666667,2189.773,62340.0,14931.045,8192.0,96.24639,1,1291.8889
28671,0.0,6.0,6.0,6.0,6.0,0.0,92.0,0.0,254.0,10869.565,0,9.0
28672,5386.7393,0.0,43.0,43.0,14.333333,0.0,7624.0,5386.7393,253.0,0.0,0,16.333334
28673,440879.62,0.0,1354.0,1354.0,71.26316,394.0038,6159897.0,440879.62,8192.0,4.22085,1,134.57777
28674,36916452.0,48.0,96.0,96.0,48.0,0.0,64026348.0,36916452.0,-1.0,0.03123714,0,60.0
28675,0.0,174.0,49.0,49.0,49.0,0.0,130376.0,0.0,-1.0,7.670123,0,136.0
28676,0.0,108.0,46.0,46.0,46.0,0.0,320281.0,0.0,-1.0,3.1222582,0,100.0
28677,12842908.0,0.0,890.0,890.0,46.842106,589.2687,117468400.0,12842908.0,8192.0,0.18728441,1,260.2195
28678,0.0,6.0,2.0,2.0,2.0,0.0,47.0,0.0,1024.0,21276.596,1,5.0
28679,0.0,6.0,2.0,2.0,2.0,0.0,47.0,0.0,1024.0,21276.596,1,5.0
28680,0.0,6.0,2.0,2.0,2.0,0.0,56.0,0.0,1024.0,17857.143,1,5.0
28681,0.0,6.0,2.0,2.0,2.0,0.0,48.0,0.0,1024.0,20833.334,1,5.0
28682,0.0,6.0,2.0,2.0,2.0,0.0,44.0,0.0,1024.0,22727.273,1,5.0
28683,0.0,6.0,2.0,2.0,2.0,0.0,54.0,0.0,1024.0,18518.518,1,5.0
28684,0.0,6.0,2.0,2.0,2.0,0.0,50.0,0.0,1024.0,20000.0,1,5.0
28685,0.0,6.0,2.0,2.0,2.0,0.0,44.0,0.0,1024.0,22727.273,1,5.0
28686,0.0,0.0,124.0,124.0,62.0,0.0,47.0,0.0,-1.0,0.0,0,93.0
28687,182752.1,0.0,2664.0,2664.0,59.2,318.21124,3032714.0,182752.1,29200.0,13.848982,1,110.55173
28688,32.526913,0.0,31.0,31.0,10.333333,0.0,50.0,32.526913,110.0,0.0,0,10.333333
28689,16600.326,0.0,2190.0,2190.0,156.42857,594.5999,195226.0,16600.326,65535.0,46.100418,1,257.43478
28690,0.0,113.0,43.0,43.0,43.0,0.0,31058.0,0.0,-1.0,32.197823,0,99.5
28691,234912.84,0.0,971.0,971.0,97.1,854.6414,1445784.0,234912.84,29200.0,6.224996,1,391.57895
28692,0.0,67.0,51.0,51.0,51.0,0.0,30617.0,0.0,-1.0,32.661594,0,84.5
28693,0.0,6.0,2.0,2.0,2.0,0.0,78.0,0.0,1024.0,12820.513,1,5.0
28694,0.0,6.0,2.0,2.0,2.0,0.0,47.0,0.0,1024.0,21276.596,1,5.0
28695,0.0,6.0,2.0,2.0,2.0,0.0,11.0,0.0,1024.0,90909.09,1,5.0
28696,0.0,6.0,2.0,2.0,2.0,0.0,44.0,0.0,1024.0,22727.273,1,5.0
28697,0.0,6.0,2.0,2.0,2.0,0.0,42.0,0.0,1024.0,23809.523,1,5.0
28698,0.0,6.0,2.0,2.0,2.0,0.0,47.0,0.0,1024.0,21276.596,1,5.0
28699,0.0,6.0,2.0,2.0,2.0,0.0,26.0,0.0,1024.0,38461.54,1,5.0
28700,0.0,6.0,2.0,2.0,2.0,0.0,72.0,0.0,1024.0,13888.889,1,5.0
28701,29094.914,0.0,357.0,357.0,119.0,2181.0083,94592.0,29094.914,29200.0,63.430313,1,1328.0
28702,675867.3,0.0,357.0,357.0,71.4,2537.82,3007349.0,675867.3,29200.0,1.9951127,1,1086.5454
28703,26700000.0,0.0,326.0,326.0,54.333332,3774.2375,84638040.0,26700000.0,251.0,0.05907509,0,1083.7273
28704,50013.234,0.0,356.0,356.0,118.666664,4414.366,149483.0,50013.234,29200.0,33.44862,1,1493.875
28705,48084.047,0.0,327.0,327.0,109.0,3384.303,148583.0,48084.047,29200.0,40.38147,1,1324.6666
28706,1561558.8,0.0,380.0,380.0,47.5,807.92065,5720163.0,1561558.8,8192.0,0.874101,1,263.30768
28707,3220547.8,0.0,12.0,12.0,4.0,0.0,5970862.0,3220547.8,8192.0,0.16748,1,3.0
28708,8569254.0,0.0,856.0,856.0,17.833334,804.5037,118722536.0,8569254.0,29200.0,0.38745803,1,561.28723
28709,30913.066,92.0,74.0,74.0,37.0,0.0,53552.0,30913.066,-1.0,37.346878,0,73.75
28710,1171557.1,0.0,2235.0,2235.0,203.18182,540.00714,6866031.0,1171557.1,29200.0,1.1651564,1,324.1579
28711,1506292.5,0.0,1552.0,1552.0,81.68421,1000.75183,10471850.0,1506292.5,65535.0,2.578341,1,847.76086
28712,1468920.4,0.0,920.0,920.0,76.666664,692.4869,7053107.0,1468920.4,29200.0,1.4178149,1,339.95456
28713,0.0,95.0,55.0,55.0,55.0,0.0,32178.0,0.0,-1.0,31.077133,0,102.5
28714,38573280.0,48.0,96.0,96.0,48.0,0.0,67094320.0,38573280.0,-1.0,0.029808784,0,60.0
28715,0.0,120.0,55.0,55.0,55.0,0.0,115680.0,0.0,-1.0,8.644537,0,115.0
28716,39170116.0,48.0,96.0,96.0,48.0,0.0,68077930.0,39170116.0,-1.0,0.029378098,0,60.0
28717,19373.99,0.0,26.0,26.0,8.666667,2189.773,72867.0,19373.99,8192.0,82.341805,1,1291.8889
28718,24500000.0,0.0,333.0,333.0,47.57143,2181.0083,85038190.0,24500000.0,274.0,0.07055653,0,917.53845
28719,28400000.0,0.0,299.0,299.0,37.375,3774.2375,98306520.0,28400000.0,274.0,0.050861325,0,914.9231
28720,25300000.0,0.0,314.0,314.0,52.333332,2365.4763,84044150.0,25300000.0,0.0,0.071391046,0,992.9167
28721,45379.22,0.0,336.0,336.0,112.0,1547.7377,149650.0,45379.22,29200.0,46.77581,1,1193.1
28722,30000000.0,0.0,368.0,368.0,73.6,1760.5973,99536904.0,30000000.0,0.0,0.07032567,0,997.4167
28723,0.0,0.0,0.0,0.0,0.0,0.0,989.0,0.0,251.0,0.0,0,0.0
28724,46631.086,0.0,370.0,370.0,92.5,1651.9458,145534.0,46631.086,28960.0,34.35623,1,1329.4445
28725,41.7193,0.0,49.0,49.0,16.333334,0.0,155.0,41.7193,255.0,0.0,0,18.333334
28726,0.0,113.0,52.0,52.0,52.0,0.0,30491.0,0.0,-1.0,32.796562,0,108.5
28727,0.0,6.0,6.0,6.0,6.0,0.0,49.0,0.0,16062.0,20408.164,0,9.0
28728,0.0,65.0,33.0,33.0,33.0,0.0,30401.0,0.0,-1.0,32.893654,0,65.5
28729,1752166.4,0.0,305.0,305.0,43.57143,72.5,5898724.0,1752166.4,29200.0,0.67811275,1,40.909092
28730,38581096.0,48.0,96.0,96.0,48.0,0.0,67088100.0,38581096.0,-1.0,0.029811546,0,60.0
28731,0.0,0.0,12.0,12.0,6.0,0.0,57.0,0.0,253.0,0.0,0,9.0
28732,47071916.0,135.0,87.0,87.0,43.5,39.59798,81766050.0,47071916.0,-1.0,0.02446003,0,113.5
28733,36269.617,2.0,2100.0,2100.0,262.5,374.26004,278129.0,36269.617,8192.0,25.168177,1,218.06667
28734,21200598.0,0.0,18.0,18.0,6.0,24.066574,104849020.0,21200598.0,256.0,0.047687616,0,10.625
28735,1355.9247,0.0,581.0,581.0,581.0,3.4641016,2794.0,1355.9247,140.0,1431.6393,0,234.8
28736,229.12988,0.0,382.0,382.0,127.333336,2182.4683,1878.0,229.12988,29200.0,3194.8882,1,1330.7778
28737,744877.56,0.0,359.0,359.0,71.8,5797.5,3006264.0,744877.56,29200.0,1.3305551,1,1328.2222
28738,114872.32,0.0,0.0,0.0,0.0,0.0,257218.0,114872.32,349.0,0.0,0,0.0
28739,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,357.0,0.0,0,0.0
28740,229.12988,0.0,382.0,382.0,127.333336,2182.4683,1878.0,229.12988,29200.0,3194.8882,1,1330.7778
28741,352212.4,0.0,359.0,359.0,89.75,3170.4038,1019384.0,352212.4,29200.0,4.904923,1,1328.2222
28742,2726.5066,0.0,371.0,371.0,123.666664,3384.303,9790.0,2726.5066,29200.0,612.8703,1,1329.5555
28743,50861.438,0.0,344.0,344.0,114.666664,3003.1711,147486.0,50861.438,29200.0,33.901524,1,1492.375
28744,24500000.0,0.0,746.0,746.0,124.333336,1760.5973,85252150.0,24500000.0,0.0,0.08210936,0,949.7692
28745,77969.26,0.0,652.0,652.0,163.0,1754.8314,354455.0,77969.26,29200.0,16.927395,1,1224.7
28746,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,274.0,0.0,0,0.0
28747,52944.52,0.0,340.0,340.0,85.0,4092.9727,153099.0,52944.52,28960.0,26.126884,1,1491.875
28748,26700000.0,0.0,762.0,762.0,84.666664,2181.0083,100270780.0,26700000.0,251.0,0.059837967,0,823.8
28749,38624324.0,48.0,96.0,96.0,48.0,0.0,67050560.0,38624324.0,-1.0,0.029828237,0,60.0
28750,0.0,0.0,124.0,124.0,62.0,0.0,3.0,0.0,-1.0,0.0,0,93.0
28751,95141.47,0.0,24.0,24.0,6.0,0.0,225423.0,95141.47,245.0,0.0,0,7.5
28752,1718222.0,0.0,635.0,635.0,90.71429,84.0,5646391.0,1718222.0,29200.0,0.7084171,1,73.0
28753,0.0,174.0,41.0,41.0,41.0,0.0,97935.0,0.0,-1.0,10.210855,0,128.0
28754,0.0,0.0,12.0,12.0,6.0,0.0,131.0,0.0,251.0,0.0,0,9.0
28755,0.0,0.0,37.0,37.0,18.5,0.0,12.0,0.0,980.0,0.0,0,34.0
28756,0.0,0.0,12.0,12.0,6.0,0.0,34.0,0.0,256.0,0.0,0,9.0
28757,38015370.0,48.0,96.0,96.0,48.0,0.0,66077572.0,38015370.0,-1.0,0.030267457,0,60.0
28758,38592428.0,48.0,96.0,96.0,48.0,0.0,67077308.0,38592428.0,-1.0,0.029816343,0,60.0
28759,37419204.0,48.0,96.0,96.0,48.0,0.0,65094156.0,37419204.0,-1.0,0.030724725,0,60.0
28760,33939.42,0.0,0.0,0.0,0.0,0.0,90401.0,33939.42,29200.0,11.061825,1,0.0
28761,0.0,0.0,6.0,6.0,6.0,0.0,399258.0,0.0,0.0,2.504646,0,6.0
28762,0.0,0.0,37.0,37.0,18.5,0.0,1.0,0.0,79.0,0.0,0,37.0
28763,410368.9,0.0,1440.0,1440.0,96.0,712.9086,2218833.0,410368.9,65535.0,3.605499,1,260.91306
28764,0.0,6.0,2.0,2.0,2.0,0.0,37.0,0.0,1024.0,27027.027,1,5.0
28765,0.0,6.0,2.0,2.0,2.0,0.0,15.0,0.0,1024.0,66666.664,1,5.0
28766,0.0,6.0,2.0,2.0,2.0,0.0,36.0,0.0,1024.0,27777.777,1,5.0
28767,449582.97,0.0,26.0,26.0,8.666667,3022.508,1204118.0,449582.97,8192.0,4.152417,1,1453.375
28768,17900000.0,0.0,56.0,56.0,7.0,4413.202,71543970.0,17900000.0,256.0,0.069887094,0,897.61536
28769,0.0,6.0,2.0,2.0,2.0,0.0,56.0,0.0,1024.0,17857.143,1,5.0
28770,363596.84,0.0,26.0,26.0,8.666667,1757.7899,1061441.0,363596.84,8192.0,5.652693,1,1291.8889
28771,0.0,6.0,2.0,2.0,2.0,0.0,58.0,0.0,1024.0,17241.379,1,5.0
28772,7029.3486,0.0,53.0,53.0,17.666666,0.0,10033.0,7029.3486,31088.0,0.0,0,17.666666
28773,4200716.5,2.0,4715.0,4715.0,314.33334,821.2046,61010388.0,4200716.5,8192.0,0.21307847,1,285.14285
28774,14420.6045,2.0,435.0,435.0,145.0,461.03363,86738.0,14420.6045,29200.0,23.057945,1,218.2
28775,9393.958,0.0,892.0,892.0,59.466667,1254.639,135484.0,9393.958,8192.0,110.71418,1,533.5
28776,7847155.0,0.0,5804.0,5804.0,223.23077,839.788,70830170.0,7847155.0,29200.0,0.24001072,1,299.76746
28777,0.0,112.0,51.0,51.0,51.0,0.0,30771.0,0.0,-1.0,32.49813,0,107.0
28778,73419.55,0.0,1027.0,1027.0,85.583336,658.4841,480518.0,73419.55,65535.0,14.567613,1,246.10527
28779,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,251.0,0.0,0,0.0
28780,53533.156,0.0,412.0,412.0,137.33333,4095.5662,147546.0,53533.156,29200.0,27.11019,1,1715.2858
28781,4761457.5,0.0,948.0,948.0,52.666668,279.927,116982720.0,4761457.5,8192.0,0.12822407,1,77.15151
28782,25500000.0,0.0,319.0,319.0,53.166668,1754.8314,84639090.0,25500000.0,251.0,0.070889235,0,992.8333
28783,45270.434,0.0,315.0,315.0,105.0,1754.8314,138483.0,45270.434,29200.0,43.32662,1,1323.3334
28784,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,274.0,0.0,0,0.0
28785,48297.36,0.0,313.0,313.0,104.333336,1754.8314,154475.0,48297.36,29200.0,38.841236,1,1323.1111
28786,48013.53,0.0,309.0,309.0,103.0,2179.547,150596.0,48013.53,29200.0,39.841694,1,1322.6666
28787,27700000.0,0.0,680.0,680.0,97.14286,2120.7322,100296620.0,27700000.0,0.0,0.06979298,0,877.2143
28788,290276.1,0.0,26.0,26.0,8.666667,2538.9192,822364.0,290276.1,8192.0,7.296039,1,1292.5555
28789,28000000.0,0.0,376.0,376.0,75.2,3776.347,84108590.0,28000000.0,0.0,0.05944696,0,1197.7
28790,1453663.1,0.0,30.0,30.0,6.0,0.0,2909998.0,1453663.1,256.0,0.0,0,7.2
28791,542344.56,0.0,26.0,26.0,8.666667,2538.9192,1534998.0,542344.56,8192.0,3.9088,1,1292.5555
